80683665547;85996195950
04240506625;35604284455
96098941391;22901476982
32514417295;55676816207
49705017910;00360572129
83672784837;95818319035
11397886100;72195951907
62628942628;30620814905
47949592153;33771740063
46854118531;30005304309
30334466382;39967182832
84430163678;97949080032
95181181845;19620789115
02158740055;06322438759
53497723718;39073714847
40883018811;28529275162
58689903087;70245439004
26311738659;79230976919
92032976026;13140716041
31896344908;66276468196
20140807136;71283694211
88399633714;33282950937
07000091383;47463224784
96098941391;84014039361
22387252911;60853942127
73895719277;67019167898
26850121042;64064523079
20098937131;90223115332
44679789103;56478531816
73242898225;16281756162
98617758846;89346658526
28687861754;89911841636
40463630697;75100060489
07146004132;25335578214
30620944716;14950432078
16047394488;46246917541
17075488099;34525025264
14794413711;30620814905
26026954346;94740024356
79940615090;43735414297
12821013753;30791136040
66276468196;48497480578
92364544237;30301849753
95978075362;14092127011
14554618806;42213697075
06169100973;07433202181
28539128616;03531404865
93986025048;94740024356
14501027544;00085378542
83150805714;85079700855
60308378231;11933711323
18565198365;65051006481
81845750988;09026225294
52664556896;85996195950
49158880383;16124382569
20098937131;72309186607
65227894777;03531404865
67558717362;03900322496
02158740055;25144002917
56485124796;28441052104
56233866008;28539128616
93946389002;63606954314
52407479623;23322056046
80453053248;50081564722
98660948382;56665732788
57825635979;62956681594
64726288666;45152877749
54882901529;96149314206
75097502306;13213235096
79849736088;56665732788
61546427876;31512176304
77580897766;25015102710
83672784837;99180508751
08385664497;63606954314
35759253722;83121863487
66864792719;23434770185
94740024356;59947708264
27721928741;53784083841
75254503671;68710127635
85277564497;51799160330
59355611977;24319726030
23488163341;54384183488
87657794032;66481501614
39946763584;20188093431
35176057375;19369730241
61728517097;54379701474
31115639803;58595555224
60083554575;03531404865
30194508265;19525995072
98750846065;07051732553
61728517097;68604191063
55210104021;65227894777
01060622850;56269995882
35176057375;95811260333
58385645704;06348379746
73895719277;35975729643
11785248807;94686021255
09203731628;16310914340
52231180728;81963643217
31631310696;52171989225
19026428193;25372156474
