24579534773;3147029365
99276407112;1861675145
44801561801;5366456927
29165669732;1088647523
01484789632;2096747915
93615692538;3193816107
00273766566;8471435271
19525995072;8600874147
33888463499;4256551416
03437228006;2600369035
79849736088;7489001615
64991038584;2381199984
85599353443;1173110116
64317596931;8685541735
72844937294;8798706361
92032976026;6888456465
58595555224;6930575831
06587883301;2757589826
99704534481;9434341526
89136646910;4088629406
90413697143;6513634266
91972680039;4160723646
30620814905;9279533786
93258163108;6456211916
76791982007;2489714232
85996195950;5227608323
14561033388;2831109026
65065556349;5611007281
03307241664;9858825661
46625173514;2245461908
75605238712;5868747852
17075488099;6378310282
14602459698;1632246859
44073490082;7079000542
80570933249;2762900481
67019167898;5853248608
54882901529;6844512154
18967298811;5142850114
58850190351;6877462374
28309803572;7522250814
88399633714;6923383547
49542682138;5690448597
75467545894;4298289101
12848722171;4697088327
02493286803;8991672094
32045637842;3366696857
56835083758;3219711676
06169100973;3636301587
28302000686;9272093726
80453053248;5361009137
36301064667;2399070497
28693327297;6710631207
04512807257;8363032621
76712499105;7573097567
56041513170;1761482817
51887086989;7319920392
60323684225;5681141433
42817324519;1680443737
09203731628;4171245617
28529275162;3327989529
66906233005;2959015234
97766867111;1011468524
98617758846;3315638402
61086591556;8562346889
64015898870;8467192208
30129609663;9561621812
79814254511;6828571141
39946763584;7721093859
58472564125;7653251337
45834228275;5031731147
41927357636;9879325671
04943308089;9297696469
22339087409;7584652097
37570695523;3771587274
24042982662;8313942835
96022746567;1836812089
13203574881;8360770367
30361049753;7932164747
12890291686;4670156166
25262248593;1195239336
60853942127;8335105467
29719345826;8707256397
15879580107;5645326970
53609244186;1187456677
54379701474;2905760083
56485124796;6871771703
38067126724;4725703158
20098937131;7786892469
38020570376;2210518438
81963643217;1295123657
67558717362;6764686868
84152041910;4433436589
96787115152;2548706418
28539128616;8469470056
59759786008;9976206921
92056429850;4438363948
82548584470;7405066792
84327292971;4568336572
93657581378;7600026021
06291434398;4317451558
57065122391;4990642203
95818319035;7177375573
77693913340;7147469025
57944739458;8193554015
48095430940;2111221324
21039777725;7426449464
64726288666;1448329285
99126114966;3121038618
66481501614;7058887075
60083554575;1482285865
70026625978;9832098496
39327964726;5933155816
00688210921;4422270526
42080389075;9196927026
05008745421;2725297743
76396534956;9659883863
80514561973;4394321554
49380143755;7472448624
40418863135;3474076876
03132895254;2070760226
38059085793;4717725083
23322056046;7576481796
62554025758;9042160036
63606954314;3062022236
48856144342;7768261686
78025418101;4871805666
39544410782;4096407671
50994800472;7642107908
59355611977;1777982013
51393331653;7033375368
66525571148;2035798217
07422390405;2898488248
28382806966;6923020412
00948969037;5378685401
69767576451;6798173114
73799139764;9613351261
99579399046;7719453189
69802880597;4967895288
22705607992;2115558471
34771652028;2689265056
09691417801;6985001416
70604586371;1687122464
05895932382;5376189554
02861091338;8240581562
05968928033;4058945651
58385645704;4393710431
65227894777;7582456032
49405416180;7551314806
05828112119;7036942038
48651062769;6869909877
63393682397;5504669928
58713450754;2734109147
08662448706;1713050147
94943409465;3295140707
31489743582;4814787758
42213697075;7849441307
83875317847;2849663928
28236312336;1375708787
13423802957;9630117298
20642528549;3069251177
89737603871;2634208248
97202822644;8189493237
29331596947;6625670588
00988757570;6470788487
99308449108;2814514358
80683665547;9061262992
44679789103;4544609338
92231093986;2865503507
13140716041;9687733108
75081030541;1483544417
77092790668;1701161118
25323695522;5127858393
43681893746;6607846543
14950432078;4784026155
07425275639;1014725345
52911356473;1802594875
66476242237;5225791635
34525025264;9869210674
48629190946;3474342148
20233109575;2587767192
55021619254;9271079968
99698707134;4527559452
17963634399;1691013898
23434770185;4722199241
86525135515;7148329159
52995634119;5570981875
73684692788;3037296742
98660948382;7673940181
57190529022;8329467015
62290691200;5154271098
99156070455;2241098567
23886359272;1978435260
74328384932;8157209346
30072221937;3926751480
57483236869;9853104276
18619589742;7108642395
10647355758;5608749321
01465248656;1498562037
39073714847;6893572401
05205839898;4261980537
98261973292;7459062183
49004995828;2367084159
96149314206;2984107653
87576772107;9401753286
70671706294;1372985046
86886277229;8235749061
74916334227;6708129345
75254503671;4058712963
65696181865;1293874650
56428795425;8179456320
12307124472;6538127904
33697575953;9106724835
59211034060;3689574210
30301849753;2746810395
85277564497;4608129357
47340364804;8703196245
45152877749;5918623047
54617775323;8621409753
80269993582;1423986057
66728920561;6502189347
44225901649;1397420586
01460968304;7203948165
88969292848;4819352670
33587683400;9523704186
41018068532;1087569234
00085378542;4897152063
50081564722;1357904286
16281756162;6872095314
34756823502;8194607325
14918249135;2715390864
47463224784;4730985621
40169970856;5204978136
14012443304;6342971508
56562296842;2906431857
77392746180;5470319268
52797897518;3951764820
09344545042;2670891435
00103036179;9780156243
43851646421;8352041967
54947137085;6491038275
42917416074;9017453862
81845750988;2870134569
27064242433;7081463295
84113980447;3169582047
33477623309;5290471368
14124968791;9876053214
25378517870;3691504827
95336972738;1824567390
54078977693;6501832479
71886876340;5427109868
